student_id,student_name,gender,department,graduation_year,cgpa,backlogs,internships,projects,certifications,aptitude_score,communication_score,placed,company,Company,role,salary,salary_bucket,skills
20757,Sara Singh,Female,CSE,2022,6.55,0,0,1,0,72,82,TRUE,JP Morgan,JP Morgan,System Engineer,14.43,10-20,"Data Structures, Go, Git, Algorithms, Node.js, Python"
20758,Rohan Gupta,Male,CSE,2022,7.45,0,0,5,0,55,68,TRUE,Zoho,Zoho,DevOps Engineer,10.61,10-20,"Algorithms, Communication, Problem Solving, Rust, Data Structures, Kubernetes"
20759,Aisha Verma,Male,CSE,2022,9.02,1,0,1,0,83,66,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Python, Git, Rust, Algorithms"
20760,Vikas Mehta,Male,CSE,2022,9.71,0,1,2,1,60,56,TRUE,MuSigma,MuSigma,Machine Learning Engineer,12.1,10-20,"Algorithms, Git, Communication, Keras, scikit-learn, C"
20761,Sara Agarwal,Male,CSE,2022,8.92,1,2,2,1,60,79,TRUE,Paytm,Paytm,Software Engineer,18.1,10-20,"HTML, Algorithms, Git, Python, Pandas, Java"
20762,Myra Saxena,Female,CSE,2022,9.89,0,1,0,1,58,64,TRUE,PhonePe,PhonePe,System Engineer,15.6,10-20,"Git, Data Structures, CSS, C++, JavaScript, Algorithms"
20763,Saanvi Singh,Male,CSE,2022,9.02,1,1,5,0,57,54,FALSE,Not Placed,Not Placed,,0,0,"Git, Node.js, Java, Docker, Algorithms, Problem Solving"
20764,Ritu Agarwal,Female,CSE,2022,9.13,0,1,2,1,43,60,TRUE,MuSigma,MuSigma,Software Engineer,11.24,10-20,"Problem Solving, Java, Git, Communication, Docker, C++"
20765,Arjun Kapoor,Male,CSE,2022,9.57,0,1,2,1,65,62,TRUE,Zomato,Zomato,Business Analyst,17.64,10-20,"Communication, Pandas, SQL, Data Structures, Problem Solving, C"
20766,Aadhya Verma,Male,CSE,2022,8.99,0,1,3,3,65,65,FALSE,Not Placed,Not Placed,,0,0,"Problem Solving, Communication, Rust, React, Data Structures, Git"
20767,Karan Saxena,Male,CSE,2022,9.21,0,1,0,0,61,81,TRUE,Morgan Stanley,Morgan Stanley,Consultant,23.34,20+,"SQL, Algorithms, Communication, Data Structures, TypeScript, Git"
20768,Raman Kumar,Male,CSE,2022,6.86,0,1,2,1,80,58,TRUE,Byju's,Byju's,Cloud Engineer,14.52,10-20,"Python, AWS, Azure, Problem Solving, Kubernetes, Git"
20769,Karan Saxena,Female,CSE,2022,7.79,0,1,2,2,48,79,TRUE,Bosch,Bosch,Cybersecurity Analyst,13.34,10-20,"Pandas, Git, Problem Solving, JavaScript, Algorithms, Communication"
20770,Kabir Jain,Female,CSE,2022,8.26,0,0,1,1,63,47,TRUE,Samsung,Samsung,Machine Learning Engineer,11.5,10-20,"Git, PyTorch, Go, Python, NumPy, Keras"
20771,Ananya Kapoor,Male,CSE,2022,8.17,1,1,1,1,45,57,TRUE,NVIDIA,NVIDIA,SDE-1,21.05,20+,"Algorithms, React, Git, JavaScript, Java, Pandas"
20772,Riya Kapoor,Female,CSE,2022,8.58,0,1,2,1,63,68,TRUE,PwC,PwC,SDE-1,13.43,10-20,"CSS, Problem Solving, Data Structures, Java, Docker, Communication"
20773,Diya Jain,Male,CSE,2022,6.31,0,2,1,2,84,61,TRUE,NVIDIA,NVIDIA,Cloud Engineer,20.64,20+,"AWS, Git, JavaScript, Algorithms, Data Structures, CI/CD"
20774,Pooja Kumar,Male,CSE,2022,5.55,0,2,2,2,44,51,TRUE,Paytm,Paytm,SDE-1,9.38,6-10,"Next.js, Git, Docker, C, Problem Solving, Algorithms"
20775,Meera Mehta,Male,CSE,2022,7.52,0,2,2,1,42,85,TRUE,Wipro,Wipro,SDE-1,11.45,10-20,"Communication, Go, Data Structures, Git, Algorithms, HTML"
20776,Saanvi Saxena,Female,CSE,2022,6.25,0,1,1,0,60,75,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Rust, Data Structures, Communication, SQL, TypeScript"
20777,Devansh Singh,Female,CSE,2022,9.32,0,2,1,0,41,57,TRUE,Goldman Sachs,Goldman Sachs,Software Engineer,35.62,20+,"Data Structures, Algorithms, TypeScript, Git, Go, SQL"
20778,Kabir Saxena,Male,CSE,2022,5.72,0,0,2,1,47,66,FALSE,Not Placed,Not Placed,,0,0,"Java, Git, TypeScript, Problem Solving, Algorithms, Communication"
20779,Aisha Saxena,Female,CSE,2022,8.07,0,0,3,0,64,78,TRUE,IBM,IBM,System Engineer,11.7,10-20,"Communication, Algorithms, C++, Python, Problem Solving, Data Structures"
20780,Sara Agarwal,Male,CSE,2022,8.89,0,1,2,1,64,63,TRUE,Morgan Stanley,Morgan Stanley,Software Engineer,22.19,20+,"Git, Go, Express, Communication, JavaScript, Problem Solving"
20781,Vikas Jain,Male,CSE,2022,9.98,0,1,3,1,67,56,TRUE,Oracle,Oracle,Data Analyst,18.13,10-20,"Problem Solving, Go, Data Structures, Pandas, SQL, Git"
20782,Aadhya Gupta,Male,CSE,2022,5.98,0,0,1,1,65,77,FALSE,Not Placed,Not Placed,,0,0,"C, Git, JavaScript, Algorithms, Data Structures, Communication"
20783,Myra Malhotra,Male,CSE,2022,7.38,0,2,5,1,66,52,TRUE,Adobe,Adobe,Machine Learning Engineer,16.38,10-20,"C, PyTorch, Communication, Docker, NoSQL, Python"
20784,Karan Gupta,Male,CSE,2022,6.53,1,1,1,1,69,51,FALSE,Not Placed,Not Placed,,0,0,"Git, Java, Data Structures, Python, HTML, Algorithms"
20785,Aryan Chopra,Female,CSE,2022,7.17,0,1,1,1,75,62,TRUE,Adobe,Adobe,Machine Learning Engineer,13.91,10-20,"Python, Git, C++, Keras, NumPy, PyTorch"
20786,Harsh Patel,Female,CSE,2022,6.49,1,1,1,2,78,69,TRUE,NVIDIA,NVIDIA,Machine Learning Engineer,17.49,10-20,"Python, Git, Data Structures, Algorithms, C, PyTorch"
20787,Devansh Kapoor,Female,CSE,2022,7.09,0,1,2,0,58,74,TRUE,PwC,PwC,Consultant,8.39,6-10,"Communication, Data Structures, Algorithms, Go, Pandas, TypeScript"
20788,Shaurya Mehta,Female,CSE,2022,5.82,0,0,2,0,80,58,FALSE,Not Placed,Not Placed,,0,0,"Go, C, Problem Solving, Data Structures, React, Communication"
20789,Navya Saxena,Female,CSE,2022,7.48,0,1,1,2,51,70,TRUE,NVIDIA,NVIDIA,Data Analyst,18.72,10-20,"Git, Data Structures, SQL, Java, Pandas, C"
20790,Myra Kumar,Male,CSE,2022,8.41,0,1,1,0,80,94,TRUE,IBM,IBM,Cloud Engineer,17.62,10-20,"Kubernetes, Algorithms, Data Structures, Pandas, Communication, Git"
20791,Vivaan Yadav,Male,CSE,2022,8.67,0,1,3,0,70,53,TRUE,Wipro,Wipro,Software Engineer,13,10-20,"C++, React, Algorithms, Git, Problem Solving, Communication"
20792,Rohan Agarwal,Female,CSE,2022,7.09,1,0,1,2,65,74,TRUE,Goldman Sachs,Goldman Sachs,Cloud Engineer,17.98,10-20,"Git, Data Structures, Algorithms, Kubernetes, Communication, AWS"
20793,Devansh Kumar,Male,CSE,2022,6.88,0,1,4,2,69,55,TRUE,Flipkart,Flipkart,Consultant,13.02,10-20,"Algorithms, Communication, Data Structures, Git, Problem Solving, Java"
20794,Diya Sharma,Male,CSE,2022,7.16,0,0,3,1,67,77,TRUE,PhonePe,PhonePe,DevOps Engineer,8.92,6-10,"AWS, Problem Solving, Data Structures, C++, Git, Algorithms"
20795,Pooja Agarwal,Male,CSE,2022,7.17,0,1,2,2,60,70,TRUE,Zomato,Zomato,Business Analyst,12.97,10-20,"Data Structures, Pandas, Communication, Algorithms, SQL, Go"
20796,Kabir Saxena,Male,CSE,2022,9.99,0,0,1,0,64,85,TRUE,Morgan Stanley,Morgan Stanley,System Engineer,25.26,20+,"Python, Data Structures, Go, Git, Algorithms, Communication"
20797,Krishna Jain,Female,CSE,2022,7.01,0,0,1,1,71,48,FALSE,Not Placed,Not Placed,,0,0,"CSS, Git, Go, Algorithms, C, Data Structures"
20798,Aarav Bhatia,Male,CSE,2022,8.92,0,2,1,3,68,62,TRUE,JP Morgan,JP Morgan,Data Analyst,23.97,20+,"Git, Pandas, SQL, Data Structures, Algorithms, Go"
20799,Diya Jain,Female,CSE,2022,7.05,0,1,1,1,84,68,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, CSS, Kubernetes, Java, Algorithms, Rust"
20800,Pooja Jain,Male,CSE,2022,7.4,0,1,1,2,65,65,TRUE,Goldman Sachs,Goldman Sachs,Business Analyst,17.91,10-20,"Git, Algorithms, JavaScript, SQL, Data Structures, Java"
20801,Harsh Yadav,Female,CSE,2023,5.85,0,2,1,2,89,68,FALSE,Not Placed,Not Placed,,0,0,"Git, Node.js, Hadoop, Pandas, Algorithms, Data Structures"
20802,Karan Verma,Female,CSE,2023,6.4,0,2,2,2,46,54,TRUE,PhonePe,PhonePe,Cybersecurity Analyst,6.73,6-10,"Data Structures, Go, Communication, SQL, Pandas, Problem Solving"
20803,Navya Mehta,Male,CSE,2023,5.92,1,2,3,0,85,69,FALSE,Not Placed,Not Placed,,0,0,"Spark, Algorithms, Git, Data Structures, Communication, C"
20804,Krishna Kumar,Male,CSE,2023,7.76,0,1,2,1,58,63,TRUE,Morgan Stanley,Morgan Stanley,DevOps Engineer,18.59,10-20,"Algorithms, SQL, Azure, C++, Git, Data Structures"
20805,Riya Kumar,Male,CSE,2023,6.94,1,1,3,1,83,66,TRUE,NVIDIA,NVIDIA,Machine Learning Engineer,18.7,10-20,"C, scikit-learn, Git, Algorithms, Pandas, Communication"
20806,Aisha Patel,Male,CSE,2023,7.63,0,0,1,1,71,70,TRUE,Paytm,Paytm,Data Analyst,13.14,10-20,"Data Structures, Rust, Algorithms, C++, Pandas, Git"
20807,Simran Chopra,Female,CSE,2023,8.63,0,1,2,1,69,76,TRUE,Infosys,Infosys,Cybersecurity Analyst,13.05,10-20,"Algorithms, Problem Solving, SQL, Communication, Git, C++"
20808,Shaurya Patel,Male,CSE,2023,8.15,0,1,1,0,47,60,TRUE,Microsoft,Microsoft,System Engineer,13.81,10-20,"Node.js, Rust, Algorithms, Git, Data Structures, C++"
20809,Vikas Patel,Other,CSE,2023,8.44,0,3,5,0,59,69,TRUE,Wipro,Wipro,DevOps Engineer,13.99,10-20,"Algorithms, Data Structures, Pandas, Go, GCP, Jenkins"
20810,Meera Gupta,Male,CSE,2023,7.02,1,0,1,1,55,60,TRUE,JP Morgan,JP Morgan,Business Analyst,14.95,10-20,"Algorithms, SQL, TypeScript, JavaScript, Data Structures, Pandas"
20811,Aryan Kapoor,Male,CSE,2023,6,0,0,1,0,73,71,FALSE,Not Placed,Not Placed,,0,0,"Git, Go, Algorithms, Communication, Data Structures"
20812,Ira Saxena,Male,CSE,2023,6.9,0,0,2,1,78,66,TRUE,IBM,IBM,Business Analyst,11.02,10-20,"Data Structures, C++, Communication, SQL, Problem Solving, Git"
20813,Meera Saxena,Male,CSE,2023,7.35,0,2,3,1,55,62,TRUE,PhonePe,PhonePe,Software Engineer,9,6-10,"Data Structures, Go, Git, Algorithms, Communication, Problem Solving"
20814,Ananya Singh,Male,CSE,2023,7.72,0,0,1,0,90,63,TRUE,NVIDIA,NVIDIA,Software Engineer,22.13,20+,"Algorithms, JavaScript, Data Structures, Git, Go"
20815,Myra Verma,Female,CSE,2023,8.54,0,1,4,1,56,59,TRUE,IBM,IBM,DevOps Engineer,15.15,10-20,"Problem Solving, Kubernetes, Data Structures, Go, AWS, Algorithms"
20816,Navya Malhotra,Male,CSE,2023,7.12,0,1,2,2,71,88,TRUE,IBM,IBM,System Engineer,12.61,10-20,"Data Structures, Python, Algorithms, JavaScript, Git, Communication"
20817,Ira Kapoor,Male,CSE,2023,5.67,0,0,3,1,67,60,TRUE,JP Morgan,JP Morgan,Software Engineer,15.26,10-20,"Git, Go, Problem Solving, Data Structures, Express, Algorithms"
20818,Meera Bhatia,Male,CSE,2023,8.06,1,0,2,2,74,72,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, C, Git, React, Rust, Problem Solving"
20819,Ananya Jain,Male,CSE,2023,5.75,0,0,1,1,100,70,FALSE,Not Placed,Not Placed,,0,0,"Git, C++, HTML, Algorithms, Data Structures, Java"
20820,Aarav Kumar,Male,CSE,2023,8.72,0,0,3,0,68,81,TRUE,Amazon,Amazon,Cloud Engineer,19.78,10-20,"AWS, Algorithms, Data Structures, Git, Kubernetes, Java"
20821,Riya Chopra,Male,CSE,2023,8.31,0,0,2,1,64,64,TRUE,JP Morgan,JP Morgan,DevOps Engineer,20.04,20+,"Data Structures, Algorithms, Problem Solving, Git, Communication, Docker"
20822,Diya Bhatia,Male,CSE,2023,7.63,0,0,4,4,61,66,TRUE,Adobe,Adobe,Business Analyst,15.66,10-20,"Data Structures, Communication, Problem Solving, Git, Go, Pandas"
20823,Raman Jain,Female,CSE,2023,8.86,0,0,3,0,68,63,TRUE,Wipro,Wipro,Cybersecurity Analyst,14.07,10-20,"SQL, Communication, Pandas, Algorithms, Python, C++"
20824,Arjun Gupta,Male,CSE,2023,8.9,1,0,2,1,57,73,TRUE,Paytm,Paytm,SDE-1,17.21,10-20,"Next.js, Problem Solving, Data Structures, Communication, Algorithms, Go"
20825,Devansh Bhatia,Male,CSE,2023,8.05,0,1,1,0,58,70,TRUE,Capgemini,Capgemini,Software Engineer,12.84,10-20,"Rust, Pandas, Algorithms, Git, Data Structures, C"
20826,Riya Gupta,Male,CSE,2023,9.09,1,0,2,1,66,62,TRUE,JP Morgan,JP Morgan,Data Analyst,20.56,20+,"Pandas, Problem Solving, Go, SQL, Git, Data Structures"
20827,Raman Malhotra,Male,CSE,2023,9.25,0,1,2,0,93,95,TRUE,JP Morgan,JP Morgan,Data Analyst,23.74,20+,"JavaScript, Pandas, Data Structures, Problem Solving, Git, SQL"
20828,Aryan Singh,Female,CSE,2023,9.69,0,1,1,2,66,47,TRUE,Morgan Stanley,Morgan Stanley,Software Engineer,23.72,20+,"SQL, Data Structures, C++, Git, Java, Algorithms"
20829,Kabir Malhotra,Male,CSE,2023,6.18,1,0,4,0,54,86,TRUE,TCS,TCS,Consultant,6.15,6-10,"Git, Java, Algorithms, Problem Solving, Data Structures, C++"
20830,Riya Kapoor,Female,CSE,2023,8.92,0,2,2,1,51,63,TRUE,MuSigma,MuSigma,Cybersecurity Analyst,13.93,10-20,"C, Java, SQL, Problem Solving, Algorithms, Communication"
20831,Vivaan Jain,Male,CSE,2023,9.53,0,3,1,2,78,66,TRUE,Google,Google,Business Analyst,24.68,20+,"Docker, Java, Pandas, Algorithms, Data Structures, SQL"
20832,Shaurya Chopra,Male,CSE,2023,7.62,0,1,2,2,66,58,TRUE,PhonePe,PhonePe,SDE-1,11.67,10-20,"Communication, Algorithms, SQL, CSS, Problem Solving, Python"
20833,Nisha Chopra,Male,CSE,2023,6.04,1,1,3,2,71,59,TRUE,PhonePe,PhonePe,Data Analyst,7.57,6-10,"Data Structures, Communication, SQL, Python, Problem Solving, Pandas"
20834,Riya Bhatia,Female,CSE,2023,7.74,0,1,3,1,64,49,TRUE,IBM,IBM,Machine Learning Engineer,13.09,10-20,"Git, Keras, scikit-learn, Problem Solving, Communication, Data Structures"
20835,Myra Kumar,Female,CSE,2023,5.76,0,0,1,2,65,64,TRUE,Swiggy,Swiggy,System Engineer,4.59,3-6,"Data Structures, C, Git, Algorithms"
20836,Meera Saxena,Male,CSE,2023,9.98,0,1,4,1,51,78,TRUE,PhonePe,PhonePe,DevOps Engineer,15.48,10-20,"Azure, Problem Solving, Docker, SQL, Communication, Algorithms"
20837,Shaurya Malhotra,Female,CSE,2023,5.81,0,0,1,0,81,46,FALSE,Not Placed,Not Placed,,0,0,"JavaScript, Git, Data Structures, Algorithms, C"
20838,Meera Verma,Female,CSE,2023,6.02,0,1,1,2,42,82,TRUE,NVIDIA,NVIDIA,Business Analyst,14.01,10-20,"Algorithms, Git, SQL, Pandas, Rust, Communication"
20839,Shaurya Patel,Male,CSE,2023,7.37,0,1,4,4,76,53,TRUE,NVIDIA,NVIDIA,System Engineer,20.19,20+,"Algorithms, Pandas, Git, Data Structures, Problem Solving, Communication"
20840,Devansh Singh,Female,CSE,2023,5.93,0,0,0,1,54,73,TRUE,Accenture,Accenture,System Engineer,3.55,3-6,"Data Structures, Communication, HTML, Algorithms, Git, Java"
20841,Harsh Mehta,Male,CSE,2023,9.02,0,0,2,1,53,49,TRUE,Zoho,Zoho,Cloud Engineer,15.37,10-20,"Communication, Problem Solving, Data Structures, C++, Git, Azure"
20842,Pooja Saxena,Female,CSE,2023,8.84,0,1,2,0,60,69,TRUE,Google,Google,DevOps Engineer,20.7,20+,"Algorithms, AWS, Docker, Jenkins, Pandas, Git"
20843,Aditya Saxena,Female,CSE,2023,9.31,0,2,1,1,83,69,TRUE,Samsung,Samsung,Consultant,18.81,10-20,"Docker, Data Structures, Rust, Python, Algorithms, Git"
20844,Kabir Patel,Male,CSE,2023,7.87,0,0,2,2,56,67,TRUE,Deloitte,Deloitte,System Engineer,10.41,10-20,"Algorithms, C++, Go, Communication, Git, Data Structures"
20845,Ananya Malhotra,Male,CSE,2023,8.14,0,1,0,4,65,68,TRUE,Amazon,Amazon,Machine Learning Engineer,18.94,10-20,"Python, Data Structures, TensorFlow, Git, Algorithms, Keras"
20846,Krishna Chopra,Male,CSE,2023,6.34,0,0,2,1,79,62,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Communication, Problem Solving, Algorithms, Git, Express"
20847,Rohan Singh,Male,CSE,2023,7.69,1,1,1,0,65,81,TRUE,Amazon,Amazon,Software Engineer,18.87,10-20,"Communication, Algorithms, Python, Data Structures, Go, React"
20848,Myra Saxena,Male,CSE,2023,7.75,0,1,3,0,72,53,TRUE,Microsoft,Microsoft,Business Analyst,16.85,10-20,"TypeScript, Algorithms, Git, Problem Solving, Pandas, SQL"
20849,Karan Verma,Male,CSE,2023,9.64,1,0,4,0,68,60,TRUE,Deloitte,Deloitte,System Engineer,14.47,10-20,"Problem Solving, Data Structures, JavaScript, Communication, Git, C++"
20850,Raman Patel,Male,CSE,2023,7.9,0,3,3,1,57,59,TRUE,NVIDIA,NVIDIA,Software Engineer,35.4,20+,"Pandas, Problem Solving, C++, Communication, Algorithms, Data Structures"
20851,Kabir Singh,Male,CSE,2023,5.89,1,1,2,1,95,68,FALSE,Not Placed,Not Placed,,0,0,"Communication, Problem Solving, Pandas, Docker, Go, Algorithms"
20852,Kabir Jain,Male,CSE,2023,8.91,1,0,1,1,51,70,TRUE,Freshworks,Freshworks,Cybersecurity Analyst,12.44,10-20,"Data Structures, TypeScript, Go, Algorithms, Pandas, SQL"
20853,Harsh Yadav,Male,CSE,2023,9.45,0,0,2,0,65,55,TRUE,Paytm,Paytm,SDE-1,16.13,10-20,"Java, Git, Communication, Algorithms, Problem Solving, Data Structures"
20854,Krishna Patel,Male,CSE,2023,9.75,0,0,2,0,83,60,TRUE,Flipkart,Flipkart,System Engineer,20.65,20+,"Communication, Data Structures, TypeScript, Git, NumPy, Algorithms"
20855,Aditya Mehta,Female,CSE,2023,8.23,0,0,2,0,74,82,TRUE,Bosch,Bosch,Machine Learning Engineer,12.58,10-20,"Git, Python, Keras, Data Structures, Algorithms, Go"
20856,Riya Sharma,Male,CSE,2023,9.46,0,1,2,1,44,76,TRUE,Accenture,Accenture,Data Analyst,13.19,10-20,"Pandas, SQL, Problem Solving, Python, Algorithms, Communication"
20857,Arjun Malhotra,Male,CSE,2023,5.75,0,1,4,0,59,58,FALSE,Not Placed,Not Placed,,0,0,"Problem Solving, Data Structures, Algorithms, JavaScript, Communication, Python"
20858,Raman Agarwal,Male,CSE,2023,9.82,0,2,0,2,85,60,TRUE,Morgan Stanley,Morgan Stanley,Machine Learning Engineer,27.12,20+,"scikit-learn, Data Structures, Python, Git, NoSQL, Docker"
20859,Saanvi Gupta,Male,CSE,2023,6.51,0,1,2,0,76,63,TRUE,Paytm,Paytm,Cloud Engineer,13.88,10-20,"Problem Solving, GCP, Git, Data Structures, AWS, CI/CD"
20860,Ishaan Patel,Male,CSE,2023,8.97,0,0,1,1,72,86,TRUE,PhonePe,PhonePe,Consultant,11.56,10-20,"Python, Data Structures, Rust, Algorithms, Communication, Git"
20861,Meera Jain,Male,CSE,2023,5.52,0,0,1,3,69,84,TRUE,IBM,IBM,SDE-1,8.12,6-10,"Git, Java, Algorithms, Data Structures, Node.js, Communication"
20862,Harsh Gupta,Male,CSE,2023,7.03,0,2,3,0,77,73,FALSE,Not Placed,Not Placed,,0,0,"Python, Algorithms, C, Git, Problem Solving, Data Structures"
20863,Aryan Malhotra,Male,CSE,2023,9.28,0,0,2,0,64,59,TRUE,Bosch,Bosch,Machine Learning Engineer,13.19,10-20,"Python, TensorFlow, Algorithms, Problem Solving, Communication, NumPy"
20864,Aarav Kapoor,Male,CSE,2023,8.1,0,1,1,0,84,74,TRUE,NVIDIA,NVIDIA,Software Engineer,21.45,20+,"Data Structures, Algorithms, Docker, JavaScript, Git, Communication"
20865,Rohan Mehta,Male,CSE,2023,8.36,0,0,2,2,40,69,TRUE,Zoho,Zoho,DevOps Engineer,13.31,10-20,"Rust, Docker, Algorithms, Kubernetes, Data Structures, Git"
20866,Myra Verma,Male,CSE,2023,5.63,0,1,2,0,65,50,TRUE,NVIDIA,NVIDIA,Machine Learning Engineer,15.59,10-20,"Java, PyTorch, Python, Git, Algorithms, Communication"
20867,Arjun Bhatia,Female,CSE,2023,9.78,0,0,3,2,44,81,TRUE,TCS,TCS,System Engineer,14.28,10-20,"Problem Solving, Rust, Communication, Algorithms, Git, Next.js"
20868,Raman Saxena,Male,CSE,2023,6.69,0,0,2,2,72,61,TRUE,JP Morgan,JP Morgan,Software Engineer,18.2,10-20,"Algorithms, C++, Communication, Git, Data Structures, Problem Solving"
20869,Arjun Sharma,Male,CSE,2023,7.09,0,0,1,2,80,51,TRUE,Zoho,Zoho,Cloud Engineer,13.51,10-20,"Data Structures, CI/CD, Git, TypeScript, Algorithms, AWS"
20870,Aryan Sharma,Male,CSE,2023,6.51,0,2,4,1,54,61,TRUE,Goldman Sachs,Goldman Sachs,System Engineer,16.03,10-20,"Data Structures, Communication, Problem Solving, Go, C++, Docker"
20871,Myra Agarwal,Female,CSE,2023,7.1,1,0,3,2,81,50,TRUE,Morgan Stanley,Morgan Stanley,System Engineer,34.83,20+,"Algorithms, Rust, Problem Solving, Communication, Git, Data Structures"
20872,Saanvi Jain,Female,CSE,2023,7.73,0,1,1,0,74,62,TRUE,JP Morgan,JP Morgan,Consultant,19.85,10-20,"Pandas, Express, Git, Data Structures, Algorithms, Java"
20873,Diya Kapoor,Male,CSE,2023,6.93,1,0,2,1,91,78,TRUE,PwC,PwC,Cybersecurity Analyst,9.73,6-10,"Docker, Rust, SQL, Git, Pandas, Go"
20874,Saanvi Mehta,Male,CSE,2023,7.7,0,0,1,2,66,64,TRUE,NVIDIA,NVIDIA,Software Engineer,20.52,20+,"JavaScript, Git, Java, Data Structures, Algorithms"
20875,Ishaan Chopra,Female,CSE,2023,5.64,0,1,3,0,67,57,FALSE,Not Placed,Not Placed,,0,0,"C++, Data Structures, Git, CSS, Communication, Problem Solving"
20876,Devansh Verma,Female,CSE,2023,8.36,0,1,0,0,76,56,TRUE,Capgemini,Capgemini,Software Engineer,12.97,10-20,"Algorithms, C, Git, TensorFlow, C++, Data Structures"
20877,Aditya Jain,Male,CSE,2023,5.95,0,3,1,2,47,57,TRUE,Goldman Sachs,Goldman Sachs,Cloud Engineer,15.3,10-20,"Data Structures, Jenkins, C, GCP, Git, Docker"
20878,Karan Bhatia,Male,CSE,2023,8.82,1,1,1,0,62,56,TRUE,Microsoft,Microsoft,Consultant,16.93,10-20,"Go, Data Structures, React, Docker, Algorithms, Git"
20879,Ananya Malhotra,Female,CSE,2023,9.46,1,0,5,1,62,74,FALSE,Not Placed,Not Placed,,0,0,"Git, Problem Solving, Java, Data Structures, Communication, JavaScript"
20880,Saanvi Saxena,Female,CSE,2023,9.75,1,0,2,0,60,48,TRUE,Oracle,Oracle,Data Analyst,14.12,10-20,"Python, Problem Solving, SQL, Algorithms, Data Structures, Git"
20881,Aditya Saxena,Male,CSE,2023,9.77,2,0,1,1,72,48,TRUE,Goldman Sachs,Goldman Sachs,Software Engineer,22.89,20+,"Go, React, Data Structures, C, Git, Algorithms"
20882,Vikas Gupta,Male,CSE,2023,8.6,0,1,1,1,56,68,TRUE,Freshworks,Freshworks,Machine Learning Engineer,12.62,10-20,"Keras, SQL, Data Structures, C, Algorithms, Git"
20883,Devansh Gupta,Male,CSE,2023,9.79,0,1,5,1,77,74,TRUE,JP Morgan,JP Morgan,Machine Learning Engineer,24.97,20+,"Problem Solving, SQL, Algorithms, TensorFlow, NumPy, Data Structures"
20884,Aryan Bhatia,Female,CSE,2023,5.79,0,0,3,0,65,77,TRUE,TCS,TCS,Cloud Engineer,5.01,3-6,"Communication, Kubernetes, Go, Problem Solving, AWS, Algorithms"
20885,Kabir Sharma,Female,CSE,2023,6.99,0,0,2,1,72,65,TRUE,JP Morgan,JP Morgan,System Engineer,18.36,10-20,"Communication, Algorithms, Data Structures, Problem Solving, C, Go"
20886,Ritu Sharma,Male,CSE,2023,8.56,0,0,1,0,54,94,TRUE,HCL Technologies,HCL Technologies,Data Analyst,8.56,6-10,"Git, Pandas, SQL, Go, Algorithms, Data Structures"
20887,Saanvi Chopra,Male,CSE,2023,9.51,0,0,1,1,68,78,TRUE,Infosys,Infosys,Data Analyst,14.28,10-20,"Algorithms, SQL, C, Python, Communication, Git"
20888,Ishaan Patel,Male,CSE,2023,7.1,0,1,1,1,69,73,TRUE,Google,Google,System Engineer,15.65,10-20,"Docker, Git, Algorithms, Data Structures, JavaScript, Communication"
20889,Myra Malhotra,Male,CSE,2023,9.87,0,0,1,1,71,64,TRUE,Morgan Stanley,Morgan Stanley,Consultant,25.91,20+,"Data Structures, Algorithms, React, Git, JavaScript, C++"
20890,Pooja Kapoor,Male,CSE,2023,9.6,0,2,0,2,73,50,TRUE,Flipkart,Flipkart,Cybersecurity Analyst,19.93,10-20,"Python, Git, Data Structures, Pandas, SQL, TypeScript"
20891,Aryan Jain,Other,CSE,2023,7.64,0,1,1,1,83,58,TRUE,JP Morgan,JP Morgan,Software Engineer,18.63,10-20,"Data Structures, Algorithms, React, Go, JavaScript, Git"
20892,Aarav Jain,Male,CSE,2023,9.87,0,1,2,0,57,76,TRUE,Flipkart,Flipkart,Software Engineer,19.12,10-20,"Communication, Problem Solving, Git, Algorithms, Java, Go"
20893,Ira Bhatia,Male,CSE,2023,8.07,0,2,0,1,69,62,TRUE,Goldman Sachs,Goldman Sachs,Data Analyst,22,20+,"Git, SQL, Go, Algorithms, C++, Data Structures"
20894,Raman Sharma,Male,CSE,2023,7.42,0,1,2,2,85,70,TRUE,Paytm,Paytm,Machine Learning Engineer,17.93,10-20,"NoSQL, Rust, Data Structures, Algorithms, PyTorch, Problem Solving"
20895,Aisha Gupta,Female,CSE,2023,8.05,0,1,1,3,61,72,TRUE,Zoho,Zoho,Business Analyst,14.05,10-20,"Algorithms, C++, Docker, Java, Data Structures, Git"
20896,Riya Singh,Male,CSE,2023,7.89,0,0,3,0,61,72,TRUE,Morgan Stanley,Morgan Stanley,Business Analyst,19.62,10-20,"Algorithms, Java, Data Structures, Problem Solving, Git, Go"
20897,Shaurya Mehta,Female,CSE,2023,9.8,0,0,2,2,61,65,TRUE,Goldman Sachs,Goldman Sachs,Cybersecurity Analyst,22.36,20+,"Problem Solving, Git, JavaScript, Algorithms, Data Structures, Pandas"
